col0,col1,col2,col3
Homenagem do Presidente Campos Salles A Santos Dumont,Museu Paulista collection,1901-10-19,Brazil
Homenagem do Aero Club de France A Santos Dumont,Museu Paulista collection,1901-08-01,Brazil
"Concurso ""Quem Deu Asas Ao Homem""",Santos Dumont Collection,1956-06-01,Brazil
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",Santos Dumont Collection,1922-11-05,Brazil
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",Santos Dumont Collection,1922-11-05,Brazil
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",Santos Dumont Collection,1922-11-05,Brazil
Medalha Inter Aliados 1914-1918,Santos Dumont Collection,1919-01-24,Brazil
Homenagem do Aero Club de France A Santos Dumont,Santos Dumont Collection,1906-11-12,Brazil
Homenagem do Aero Club de France A Santos Dumont,Santos Dumont Collection,1906-10-23,Brazil
Cinqüentenário do 1º Vôo do 14 Bis de Santos Dumont,Santos Dumont Collection,1956-01-01,Brazil
Homenagem do Aerolloyd Iguassú A Santos Dumont,Santos Dumont Collection,1935-01-01,Brazil
Plaqueta em Homenagem A Santos Dumont,Santos Dumont Collection,1930-01-01,Brazil
Homenagem A Henry Bazin,Santos Dumont Collection,1922-01-01,Brazil
Homenagem Ao Dr. Arnaldo Vieira de Carvalho,Santos Dumont Collection,1920-01-01,Brazil
