col0,col1,col2,col3,col4,col5
[UFS2013] acs 1115,185.0274371855895,NGC 4278,556,J2000.0,-1.73
[UFS2013] acs 2221,185.0361393661631,NGC 4278,594,J2000.0,0.757
[UFS2013] sub 29914,185.1025237052494,NGC 4278,669,J2000.0,-0.213
[UFS2013] acs 329,185.0347564933333,NGC 4278,994,J2000.0,-3.126
[UFS2013] acs 36,185.0390006195621,NGC 4278,765,J2000.0,0.17
[JPB2015] 054.5590855-35.4454027,54.5591492182293,NGC 1396,1377,J2000.0,-2.988
[PLH2010] 152,190.6536901453526,NGC 4636,915,J2000.0,-4.854
[JPB2015] 054.5590855-35.4454027,54.5591492182293,Fornax Cluster,1377,J2000.0,-2.988
[PR95] 40083,149.1598955239806,Messier 81,-87,J2000.0,-1.222
[PBB2015] 153,190.8749909946141,Messier 60,1091,J2000.0,2.889
[PLP2016] 187.236780+13.169444,187.2367984661599,NGC 4443,1874,J2000.0,-5.837
[PLP2016] 187.714387+12.446628,187.7143681566965,Messier 87,1900,J2000.0,-0.707
