col0,col1,col2,col3,col4
ghrelin,ghrelin secretion,Homo sapiens,protein binding,postsynapse
endothelin 1,Endothelin receptors bind endothelin,Homo sapiens,endothelin B receptor binding,transport vesicle
ghrelin,ghrelin secretion,Homo sapiens,protein binding,secretory granule lumen
vasoactive intestinal peptide,Glucagon/GIP/secretin/VIP,Homo sapiens,protein binding,neuron projection
endothelin 1,Endothelin receptors bind endothelin,Homo sapiens,endothelin B receptor binding,extracellular region
vasoactive intestinal peptide,Vasoactive intestinal peptide,Homo sapiens,protein binding,extracellular region
ghrelin,ghrelin secretion,Homo sapiens,protein binding,extracellular region
vasoactive intestinal peptide,Glucagon/GIP/secretin/VIP,Homo sapiens,protein binding,extracellular region
ghrelin,ghrelin secretion,Homo sapiens,protein binding,endoplasmic reticulum lumen
vasoactive intestinal peptide,Glucagon/GIP/secretin/VIP,Homo sapiens,protein binding,intracellular
endothelin 1,Endothelin receptors bind endothelin,Homo sapiens,endothelin B receptor binding,extracellular
ghrelin,ghrelin secretion,Homo sapiens,protein binding,extracellular
vasoactive intestinal peptide,Glucagon/GIP/secretin/VIP,Homo sapiens,protein binding,perikaryon
ghrelin,ghrelin secretion,Homo sapiens,protein binding,axon
