col0,col1,col2,col3,col4
francium-220,133,220.012326778,francium,87
francium-219,132,219.009251553,francium,87
francium-218,131,218.007578274,francium,87
francium-217,130,217.004631902,francium,87
francium-216,129,216.003189445,francium,87
francium-215,128,215.000341456,francium,87
francium-214,127,213.998970785,francium,87
francium-213,126,212.996185861,francium,87
francium-212,125,211.996225453,francium,87
francium-211,124,210.995555259,francium,87
francium-210,123,209.996421657,francium,87
francium-209,122,208.995953197,francium,87
francium-208,121,207.997138018,francium,87
francium-207,120,206.996946474,francium,87
