col0,col1,col2,col3,col4
1959 Tour de Suisse,Hans Junkermann,Tour de Suisse,"1959 Tour de Suisse, Stage 1",Federico Bahamontes
1950 Tour de Suisse,Hugo Koblet,Tour de Suisse,"1950 Tour de Suisse, Stage 1",Hugo Koblet
1949 Tour de Suisse,Martin Metzger,Tour de Suisse,"1949 Tour de Suisse, Stage 6",Martin Metzger
1976 Tour de Suisse,José Martins Freitas,Tour de Suisse,"1976 Tour de Suisse, Stage 7",Bert Pronk
1966 Tour de Suisse,Carlo Chiappano,Tour de Suisse,"1966 Tour de Suisse, Stage 5",Franco Balmamion
1947 Tour de Suisse,Giulio Bresci,Tour de Suisse,"1947 Tour de Suisse, Stage 1a",Gino Bartali
1946 Tour de Suisse,Aldo Ronconi,Tour de Suisse,"1946 Tour de Suisse, Stage 8",Gino Bartali
1939 Tour de Suisse,Christophe Didier,Tour de Suisse,"1939 Tour de Suisse, Stage 2",Enrico Mollo
2017 Tour de Suisse,Peter Sagan,Tour de Suisse,"2017 Tour de Suisse, Stage 7",Simon Špilak
1971 Tour de Suisse,Roger De Vlaeminck,Tour de Suisse,"1971 Tour de Suisse, Stage 1",Roger De Vlaeminck
1976 Tour de Suisse,Freddy Maertens,Tour de Suisse,"1976 Tour de Suisse, Prologue",Bert Pronk
1973 Tour de Suisse,José Manuel Fuente,Tour de Suisse,"1973 Tour de Suisse, Stage 7",Luciano Conati
1948 Tour de Suisse,Giulio Bresci,Tour de Suisse,"1948 Tour de Suisse, Stage 3a",Angelo Menon
2019 Tour de Suisse,Patrick Konrad,Tour de Suisse,"2019 Tour de Suisse, stage 3",Hugh Carthy
