col0,col1,col2,col3
Kill Bill Vol. 2 – Original Soundtrack,Maverick,Kill Bill Vol. 1 – Original Soundtrack,various artists
Melody - Original Soundtrack Recording,Polydor Records,2 Years On,various artists
Eternal Sunshine of the Spotless Mind,Hollywood Records,Punch-Drunk Love,Jon Brion
Los náufragos,Alerce,Boleros,Ángel Parra
Alfie – Music From The Motion Picture,EMI,Goddess in the Doorway,Dave Stewart
Skyfall: Original Motion Picture Soundtrack,Sony Classical,The Best Exotic Marigold Hotel,Thomas Newman
"The Cook, the Thief, His Wife & Her Lover",Virgin Records,La Traversée de Paris,Michael Nyman
The Jazz Singer,Capitol Records,September Morn,Neil Diamond
Yellow Submarine,Apple,The Beatles,George Martin
Endless Harmony Soundtrack,Capitol Records,The Pet Sounds Sessions,The Beach Boys
Up – The Original Walt Disney Records Soundtrack,Walt Disney Records,WALL·E,Michael Giacchino
E.T. the Extra-Terrestrial,MCA Records,Raiders of the Lost Ark,John Williams
Alfie – Music From The Motion Picture,EMI,Goddess in the Doorway,Mick Jagger
