col0,col1,col2,col3
Microscope with camera lucida-MHS 2211,Carl Zeiss AG,glass,Musée d'histoire des sciences de la Ville de Genève
Microscope with camera lucida-MHS 462,Constant Verick,steel,Musée d'histoire des sciences de la Ville de Genève
Microscope with camera lucida-MHS 2211,Carl Zeiss AG,steel,Musée d'histoire des sciences de la Ville de Genève
Microscope of Charles Bonnet-MHS 149,Jean-Antoine Nollet,metal,Musée d'histoire des sciences de la Ville de Genève
Compound microscope-MHS 1915,John Marshall,wood,Musée d'histoire des sciences de la Ville de Genève
Compound microscope-MHS 1887,Edward Culpeper,wood,Musée d'histoire des sciences de la Ville de Genève
Compound microscope-MHS 1900,John Cuff,wood,Musée d'histoire des sciences de la Ville de Genève
Microscope of Charles Bonnet-MHS 149,Jean-Antoine Nollet,wood,Musée d'histoire des sciences de la Ville de Genève
Inverted microscope-CNAM 40733,Ivan Werlein,non-ferrous metal,Conservatoire national des Arts et Métiers
Compound microscope-CNAM 43013,Nachet,cast iron,Conservatoire national des Arts et Métiers
Compound microscope-CNAM 7453,Philippe Caffieri,vitreous enamel,Conservatoire national des Arts et Métiers
Inverted microscope-CNAM 10942,Camille Sébastien Nachet,brass,Conservatoire national des Arts et Métiers
