col0,col1,col2,col3,col4,col5
Barthi Union,Gournadi Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,5570
Chandshi Union,Gournadi Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,2159
Memania Union,Hizla Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,4743
Bara Jalia Union,Hizla Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,6574
Guabaria Union,Hizla Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,6467
Jagua Union,Barisal Sadar Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,1420
Chandpur Union,Barisal Sadar Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,3648
Chandramohan Union,Barisal Sadar Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,2862
Kashipur Union,Barisal Sadar Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,3509
Chandpur Union,Mehendiganj Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,4495
Char Gopalpur Union,Mehendiganj Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,3426
