col0,col1,col2,col3,col4,col5,col6,col7
1962 Dutch Badminton Championships,1961 Dutch Badminton Championships,1962 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Eindhoven,WikiProject Badminton/tournament focus list,national championship,1961-01-01
1956 Dutch Badminton Championships,1955 Dutch Badminton Championships,1956 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Haarlem,WikiProject Badminton/tournament focus list,national championship,1956-01-01
1953 Dutch Badminton Championships,1942 Dutch Badminton Championships,1953 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Haarlem,WikiProject Badminton/tournament focus list,national championship,1953-01-01
1941 Dutch Badminton Championships,1939 Dutch Badminton Championships,1941 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,The Hague,WikiProject Badminton/tournament focus list,national championship,1941-01-01
1932 Dutch Badminton Championships,1931 Dutch Badminton Championships,1932 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Noordwijk,WikiProject Badminton/tournament focus list,national championship,1932-01-01
2008 Dutch Badminton Championships,2007 Dutch Badminton Championships,2008 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Almere,WikiProject Badminton/tournament focus list,national championship,2008-01-01
1935 Dutch Badminton Championships,1934 Dutch Badminton Championships,1935 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,The Hague,WikiProject Badminton/tournament focus list,national championship,1935-01-01
1959 Dutch Badminton Championships,1958 Dutch Badminton Championships,1959 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Haarlem,WikiProject Badminton/tournament focus list,national championship,1958-01-01
2005 Dutch Badminton Championships,2004 Dutch Badminton Championships,2005 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,'s-Hertogenbosch,WikiProject Badminton/tournament focus list,national championship,2005-01-01
1969 Dutch Badminton Championships,1968 Dutch Badminton Championships,1969 Dutch Badminton Championships – Men's doubles,Dutch Badminton Championships,Heerlen,WikiProject Badminton/tournament focus list,national championship,1969-01-01
