col0,col1,col2,col3,col4
2019 Tallink Hotels Cup - senior men's singles short program,Škoda Jäähall,Mikhail Kolyada,Tallink Hotels,6
2019 Russian Cup Final - senior pair skating short program,Veliky Novgorod,Alina Pepeleva,Rostelecom,7
2019 Russian Cup Final - senior men's singles short program,Veliky Novgorod,Andrei Lazukin,Rostelecom,13
2019 Russian Cup Final - senior ladies' singles short program,Veliky Novgorod,Evgenia Medvedeva,Rostelecom,12
2017 Cup of China - ladies' singles short program,Capital Indoor Stadium,Gabrielle Daleman,Audi,11
2016 Cup of China - pair skating short program,Capital Indoor Stadium,Yu Xiaoyu,Audi,8
2017 Cup of China - men's singles short program,Capital Indoor Stadium,Mikhail Kolyada,Audi,12
2015 Cup of China - pair skating short program,Capital Indoor Stadium,Han Cong,Audi,8
2017 Cup of China - pair skating short program,Capital Indoor Stadium,Han Cong,Audi,7
2016 Cup of China - men's singles short program,Capital Indoor Stadium,Jin Boyang,Audi,10
2015 Cup of China - men's singles short program,Capital Indoor Stadium,Javier Fernández,Audi,12
2015 Cup of China - pair skating short program,Capital Indoor Stadium,Sui Wenjing,Audi,8
