col0,col1,col2,col3
Aliso Creek,Los Angeles River,Los Angeles County,Los Angeles River watershed
Chinle Wash,Chinle Creek,Apache County,San Juan River basin
Chaco Wash,San Juan River,New Mexico,San Juan River basin
Hayes Wash,Price River,Carbon County,Green River Basin
Gentile Wash,Price River,Carbon County,Green River Basin
Drunkards Wash,Price River,Carbon County,Green River Basin
Consumers Wash,Price River,Carbon County,Green River Basin
Cardinal Wash,Price River,Carbon County,Green River Basin
Left Fork Summerville Wash,Summerville Wash,Emery County,Green River Basin
Grassy Wash,March Flat Wash,Emery County,Green River Basin
Dry Wash,North Salt Wash,Emery County,Green River Basin
Drop Wash,Mathis Wash,Emery County,Green River Basin
Desert Seep Wash,Washboard Wash,Emery County,Green River Basin
Dry Wash,Desert Seep Wash,Emery County,Green River Basin
