col0,col1,col2,col3
Ville Kaunisto,National Coalition Party,municipality councillor in Finland,2019-01-01
Albert Rivera,Ciudadanos,Member of the Congress of Deputies of Spain,2019-01-01
Ville Kaunisto,National Coalition Party,member of the Parliament of Finland,2019-01-01
Magsud Ibrahimbeyov,Communist Party of the Soviet Union,Member of the National Assembly of Azerbaijan,2016-01-01
Kakha Kaladze,Georgian Dream,Minister of Energy,2012-01-01
Iván Hurtado,PAIS Alliance,Deputy of the National Congress of Ecuador,2012-01-01
Kakha Kaladze,Georgian Dream,Member of the Parliament of Georgia,2012-01-01
Rajesh Khanna,Indian National Congress,member of the Lok Sabha,2012-01-01
Muammar Gaddafi,Arab Socialist Union,Prime Minister of Libya,2011-10-20
Franca Rame,Italy of Values,member of the Italian Senate,2013-01-01
Kakha Kaladze,Georgian Dream,Mayor of Tbilisi,2012-01-01
