col0,col1,col2,col3
Yoshihama interchange,Sanriku interchange,2015-11-29,Sanriku Expressway
Unosu-Dangai interchange,Iwaizumi-Ryusendo interchange,2006-02-11,Sanriku-kita Jukan road
Taro-kita interchange,Toro-Masakikaigan interchange,2018-03-21,Sanriku-kita Jukan road
Iwaizumi-minami interchange,Taro-kita interchange,2018-03-21,Sanriku-kita Jukan road
Taguchi interchange,Nakatsu interchange,2019-03-03,Nakatsu Hita road
Misato-Chuo interchange,Misato junction,2018-06-02,Tokyo Gaikan Expressway
Yonezawa-chuo interchange,Yonezawa-Manbara interchange,2017-11-04,Tōhoku-Chūō Expressway
Soma-Yamakami interchange,Soma interchange,2017-03-26,Tōhoku-Chūō Expressway
Takatsuki interchange,Oyamazaki interchange,2017-12-10,Shin-Meishin Expressway
Imafuku interchange,Yamashiro-Kubara interchange,2015-03-14,Nishi-Kyūshū Expressway
Tsukinokawa interchange,Imafuku interchange,2017-11-05,Nishi-Kyūshū Expressway
Minamihata-Taniguchi interchange,Kitahata interchange,2015-02-01,Nishi-Kyūshū Expressway
Hidaka-Kannabekogen interchange,Yoka-Hyonosen interchange,2017-03-25,Kitakinki-Toyooka Expressway
Urakawa interchange,Sakuma Kawai interchange,2019-03-02,San-en Nanshin Expressway
Tōei interchange,Urakawa interchange,2019-03-02,San-en Nanshin Expressway
