col0,col1,col2,col3,col4
Hopperstad Stave Church,Norway,cultural property,heritage site in Norway,Vik
Hedal Stave Church,Norway,cultural property,heritage site in Norway,Sør-Aurdal
Eidsborg Stave Church,Norway,cultural property,heritage site in Norway,Tokke
Undredal Stave Church,Norway,cultural property,heritage site in Norway,Aurland
Urnes Stave Church,Norway,cultural property,UNESCO World Heritage Site,Luster
Holmen stave church,Norway,stave church,heritage site in Norway,Sigdal
Bødalen kirke,Norway,stave church,heritage site in Norway,Vestre Gausdal
Chapel in the Hills,United States of America,stave church,place listed on the National Register of Historic Places,Rapid City
Torpo stave church,Norway,stave church,heritage site in Norway,Ål
Reinli Stave Church,Norway,stave church,heritage site in Norway,Sør-Aurdal
Rødven Stave Church,Norway,stave church,heritage site in Norway,Rauma
Røldal stave church,Norway,stave church,heritage site in Norway,Odda
Ringebu Stave Church,Norway,stave church,heritage site in Norway,Ringebu
