col0,col1,col2,col3,col4
Termas Romanas de São Pedro do Sul,Portugal,National Monument of Portugal,thermae,"São Pedro do Sul, Várzea e Baiões"
Roman thermae of Torreblanca del Sol,Spain,Bien de Interés Cultural,thermae,Fuengirola
Licinian baths,Tunisia,listed monument of Tunisia,thermae,Kassrine
Roman sanctuary and thermae of Edeta,Spain,Property of Local Relevance,thermae,Llíria
Suburban Baths,Italy,Italian national heritage,thermae,Pompei
Roman Thermae of Maximinus,Portugal,National Monument of Portugal,thermae,"Braga (Maximinos, Sé e Cividade)"
Roman thermae of Lecrín,Spain,Bien de Interés Cultural,thermae,Lecrín
Roman thermae in Almeda,Spain,Bien de Interés Cultural,thermae,Alameda
Roman thermae of Sant Boi,Spain,Cultural Asset of National Interest,thermae,Sant Boi de Llobregat
Roman thermae of Las Bóvedas,Spain,Bien de Interés Cultural,thermae,Marbella
Roman thermae of Herrera,Spain,Bien de Interés Cultural,thermae,Seville Province
Roman thermae of Isla Plana,Spain,Bien de Interés Cultural,thermae,Isla Plana
