col0,col1,col2,col3,col4
Monterey Bay Aquarium,United States of America,Monterey,Enteroctopus dofleini,1984-10-20
"Underwater World, Singapore",Singapore,Sentosa,Doctor fish,1991-01-01
Monterey Bay Aquarium,United States of America,Monterey,scalloped hammerhead,1984-10-20
"Underwater World, Singapore",Singapore,Sentosa,giant grouper,1991-01-01
Monterey Bay Aquarium,United States of America,Monterey,Tufted Puffin,1984-10-20
Shedd Aquarium,United States of America,Illinois,Queensland lungfish,1930-05-30
"Underwater World, Singapore",Singapore,Sentosa,nurse shark,1991-01-01
Shedd Aquarium,United States of America,Illinois,Blacktip reef shark,1930-05-30
"Underwater World, Singapore",Singapore,Sentosa,Whitetip reef shark,1991-01-01
Monterey Bay Aquarium,United States of America,Monterey,Pacific white-sided dolphin,1984-10-20
