col0,col1,col2,col3,col4,col5
Wanilla Land Settlement Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,88,1985-01-01
Whyalla Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,45,1971-01-01
Talapar Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,37,1977-01-01
Wharminda Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,149,1985-01-01
Verran Tanks Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,170,1983-01-01
Telowie Gorge Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,405,1970-01-01
Wabma Kadarbu Mound Springs Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,9,1996-01-01
Waitpinga Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,285,1960-01-01
Wanilla Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,195,1978-01-01
Roonka Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,10,1978-01-01
Rudall Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,185,1973-01-01
Pine Hill Soak Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,106,1987-01-01
