col0,col1,col2,col3,col4
2015 China Open,snooker tournament,World Professional Billiards and Snooker Association,2015-01-01,2016 China Open
Asian Tour 2014/2015 – Event 1,snooker tournament,World Professional Billiards and Snooker Association,2014-01-01,European Tour 2014/2015 – Event 1
2014 China Open,snooker tournament,World Professional Billiards and Snooker Association,2014-01-01,2015 China Open
2013 Champion of Champions,snooker tournament,World Professional Billiards and Snooker Association,2013-01-01,2014 Champion of Champions
1991 UK Championship,snooker tournament,World Professional Billiards and Snooker Association,1991-01-01,1992 UK Championship
1990 UK Championship,snooker tournament,World Professional Billiards and Snooker Association,1990-01-01,1991 UK Championship
1989 UK Championship,snooker tournament,World Professional Billiards and Snooker Association,1989-01-01,1990 UK Championship
1988 UK Championship,snooker tournament,World Professional Billiards and Snooker Association,1988-01-01,1989 UK Championship
1987 UK Championship,snooker tournament,World Professional Billiards and Snooker Association,1987-01-01,1988 UK Championship
1986 UK Championship,snooker tournament,World Professional Billiards and Snooker Association,1986-01-01,1987 UK Championship
