col0,col1,col2,col3,col4
Rödeby municipality,Blekinge,Karlskrona Municipality,Sweden,129
Saltsjöbaden borough,Södermanland,Nacka Municipality,Sweden,12
Fristad,Västergötland,Borås Municipality,Sweden,199
Lindesberg Town,Västmanland,Lindesberg Municipality,Sweden,13
Nordingrå landskommun,Ångermanland,Kramfors Municipality,Sweden,209
Bjärtrå Municipality,Ångermanland,Kramfors Municipality,Sweden,159
Rödön,Jämtland,Krokom Municipality,Sweden,698
Räng municipality,Scania,Vellinge Municipality,Sweden,42
Tierpsbygden Municipality,Uppland,Tierp Municipality,Sweden,378
Valdemarsvik köping,Östergötland,Valdemarsvik Municipality,Sweden,14
Reftele municipality,Östbo och Västbo domsagas tingslag,Gislaved Municipality,Sweden,279
