col0,col1,col2,col3
Three Aces Oil Field,Callahan County,588,oil field
Thrall Oil Field,Williamson County,149,oil field
Thornberry Oil Field,Clay County,278,oil field
Thompsons Oil Field,Fort Bend County,17,oil field
Thomaston Oil Field,DeWitt County,55,oil field
Thomaston Gas Field,DeWitt County,44,oil field
Theuvenins Oil Field,Tyler County,35,oil field
Corinth Gas Field,Lamar County,135,oil field
The Wilson Pool,Cooke County,248,oil field
Copeland Gas Field,Washington County,79,oil field
Cope Oil Field,Reagan County,768,oil field
Coopers Landing Gas Field,Baldwin County,7,oil field
