col0,col1,col2,col3
Terhills,Belgium,territorial entity,Eisden
Muzema,Brazil,favela,Morro da Muzema
Royal Domain of Drottningholm,Sweden,cultural property,Drottningholm
Cathedral Valley,United States of America,territorial entity,Capitol Reef National Park
Wooster area,United States of America,territorial entity,Ohio
West Central Ohio,United States of America,territorial entity,Ohio
Oslo/West,Norway,territorial entity,Oslo
Oslo/South,Norway,territorial entity,Oslo
Oslo/North,Norway,territorial entity,Oslo
Oslo/Inner North,Norway,territorial entity,Oslo
Oslo/Inner East,Norway,territorial entity,Oslo
Ohio Erie shore west,United States of America,territorial entity,Ohio
Helsinki/Kamppi and Southwest,Finland,territorial entity,Helsinki
Eifel,Germany,territorial entity,Eifel
Eifel,Germany,territorial entity,Eifel
