col0,col1,col2,col3,col4
Hochstraße Elbmarsch,35,girder bridge,Germany,4258
Kocher Viaduct,138,bridge over valley,Germany,1128
Farø Bridges,290,road bridge,Denmark,3322
Jintang Bridge,620,road bridge,People's Republic of China,26540
Confederation Bridge,250,road bridge,Canada,12.9
Pont de Brotonne,320,road bridge,France,1278
Jiaozhou Bay Bridge,260,road bridge,People's Republic of China,26.707
Skye Bridge,250,road bridge,United Kingdom,500
Ganter Bridge,174,road bridge,Switzerland,678
General Rafael Urdaneta Bridge,235,road bridge,Venezuela,8700
Deutz Suspension Bridge,184,road bridge,Germany,437
Kocher Viaduct,138,road bridge,Germany,1128
London Bridge,104,road bridge,United Kingdom,283
Farø Bridges,290,cable-stayed bridge,Denmark,3322
