col0,col1,col2,col3
"Het Landeke, Werkendam",Werkendam,Werkendam,Netherlands
Kepelse Meule,Roermond,Roermond,Netherlands
Dandy Mill,Wakefield,Wakefield,United Kingdom
Molen van Boks,Olst-Wijhe,Olst,Netherlands
Molen de Oorsprong,Zuidplas,Moerkapelle,Netherlands
"Ronde Molen, Overslag",Terneuzen,Overslag,Netherlands
"Ronde Molen, Gemonde",Sint-Michielsgestel,Gemonde,Netherlands
"De Hoop, Oosteind",Oosterhout,Oosteind,Netherlands
Roermolen,Onderbanken,Jabeek,Netherlands
Broekmolen,Gulpen-Wittem,Slenaken,Netherlands
Allscott Mill,Wrockwardine,Allscott,United Kingdom
Rutland Mill,Wakefield,Wakefield,United Kingdom
The Mill,Lympstone,Lympstone,United Kingdom
Sarasiab Mills,Razavi Khorasan Province,Gonabad,Iran
Molen van Schoonoord,Coevorden,Schoonoord,Netherlands
