col0,col1,col2,col3
Kaifusi Railway Station,Kaifu Temple station,Kaifu District,2017-12-26
Xianfeng Railway Station,Zhongxin Square station,Tianxin District,2016-12-26
Qingdao railway station,Qingdao Zhan Station,Shinan District,1901-01-01
Shijiazhuang railway station,Shijiazhuang Railway Station,Qiaoxi District,1903-01-01
Xinzheng Airport railway station,Xinzheng International Airport station,Xinzheng,2015-12-31
Changsha railway station,Railway Station,Furong District,1977-07-01
Dongguan railway station,Dongguang Railway Station,Shilong,2014-01-08
Izumoshi Station,Dentetsu-Izumoshi Station,Izumo,1910-10-10
Gare de Villetaneuse-Université,Villetaneuse-Université,Villetaneuse,2017-07-01
Gare d'Aulnay-sous-Bois,Aulnay-sous-Bois (tram),Aulnay-sous-Bois,1875-01-01
Nanning railway station,Nanning Railway Station,Nanning,1951-01-01
Berlin Warschauer Straße station,S+U-Bahnhof Warschauer Straße (tram stop),Friedrichshain-Kreuzberg,1884-08-11
Bonn-Bad Godesberg,Bad Godesberg Bahnhof,Bad Godesberg,1855-10-15
