col0,col1,col2,col3,col4
Cause and Effect,Nicolas Falacci,Growin' Up,Matthew Yang King,English
Columbo Likes the Nightlife,Jeffrey Reiner,Murder with Too Many Notes,Douglas Roberts,English
Cause and Effect,Nicolas Falacci,Growin' Up,David Burke,English
Day 8: 3:00 pm - 4:00 pm,Brad Turner,Day 8: 2:00 pm - 3:00 pm,Nazneen Contractor,English
What You Leave Behind,Allan Kroeker,The Dogs of War,Hans Beimler,English
Finale: Part Two!!,Douglas Aarniokoski,Finale: Part One!,Georgina Haig,English
Cause and Effect,Nicolas Falacci,Growin' Up,Dan Martin,English
Day 8: 3:00 pm - 4:00 pm,Brad Turner,Day 8: 2:00 pm - 3:00 pm,Nick Jameson,English
Cause and Effect,Nicolas Falacci,Growin' Up,John Cariani,English
Finale: Part Two!!,Douglas Aarniokoski,Finale: Part One!,Jacob Pitts,English
Cause and Effect,Nicolas Falacci,Growin' Up,Aya Sumika,English
Day 8: 3:00 pm - 4:00 pm,Brad Turner,Day 8: 2:00 pm - 3:00 pm,Frank John Hughes,English
What You Leave Behind,Allan Kroeker,The Dogs of War,Barry Jenner,English
Cause and Effect,Nicolas Falacci,Growin' Up,Dylan Bruno,English
