col0,col1,col2,col3
Faloreia,UTC+02:00,municipal unit of Greece,Greece
Pamisos,UTC+02:00,municipal unit of Greece,Greece
Kallidendro,UTC+02:00,municipal unit of Greece,Greece
Paralithaioi,UTC+02:00,municipal unit of Greece,Greece
Ithomi,UTC+02:00,municipal unit of Greece,Greece
Central Zagori,UTC+02:00,municipal unit of Greece,Greece
"Athamania, Arta",UTC+02:00,municipal unit of Greece,Greece
Sipiada,UTC+02:00,municipal unit of Greece,Greece
Kroussa,UTC+02:00,municipal unit of Greece,Greece
Kamvounia,UTC+02:00,municipal unit of Greece,Greece
