col0,col1,col2,col3,col4
Šumadija District,Raška District,2387,Republic of Serbia,Serbia
Zlatibor District,Raška District,6140,Republic of Serbia,Serbia
Šumadija District,Kolubara District,2387,Republic of Serbia,Serbia
Zlatibor District,Kolubara District,6140,Republic of Serbia,Serbia
Šumadija District,Moravica District,2387,Republic of Serbia,Serbia
Zlatibor District,Moravica District,6140,Republic of Serbia,Serbia
Šumadija District,Pomoravlje District,2387,Republic of Serbia,Serbia
Zlatibor District,Mačva District,6140,Republic of Serbia,Serbia
Šumadija District,Podunavlje District,2387,Republic of Serbia,Serbia
Mačva District,Belgrade District,3268,Socialist Republic of Serbia,Serbia
Rasina District,Raška District,2667,Socialist Republic of Serbia,Serbia
