col0,col1,col2,col3
promethium-151,samarium-151,2.5,1
promethium-142,neodymium-142,1,1
promethium-155,samarium-155,2.5,-1
promethium-144,neodymium-144,5,-1
promethium-157,samarium-157,2.5,-1
promethium-145,praseodymium-141,2.5,1
promethium-156,samarium-156,4,-1
promethium-154m,samarium-154,0,-1
promethium-152m2,samarium-152,4,-1
promethium-152,samarium-152,1,1
promethium-145,neodymium-145,2.5,1
promethium-146,samarium-146,3,-1
promethium-147,samarium-147,3.5,1
promethium-143,neodymium-143,2.5,1
