col0,col1,col2,col3,col4,col5
Batman: Arkham Knight,Khary Payton,Batman,macOS,Batman: Arkham,Epic Games Store
Batman: Arkham City,Khary Payton,Batman,PlayStation 3,Batman: Arkham,Epic Games Store
Batman: Arkham Knight,Khary Payton,Batman,Microsoft Windows,Batman: Arkham,Epic Games Store
Batman: Arkham City,Khary Payton,Batman,Microsoft Windows,Batman: Arkham,Epic Games Store
Batman: Arkham Knight,Khary Payton,Batman,Linux,Batman: Arkham,Epic Games Store
Injustice 2,Patrick Seitz,DC Universe,Android,Injustice,Humble Store
Injustice: Gods Among Us,Patrick Seitz,DC Universe,Android,Injustice,Steam
Injustice 2,Laura Bailey,DC Universe,Android,Injustice,Humble Store
Batman: Arkham Asylum,Tom Kane,Batman,Microsoft Windows,Batman: Arkham,Warner Bros. Interactive Entertainment
Injustice 2,Jim Pirri,DC Universe,Android,Injustice,Humble Store
Batman: Arkham Knight,Martin Jarvis,Batman,Xbox One,Batman: Arkham,Epic Games Store
Batman: Arkham City,Martin Jarvis,Batman,Xbox One,Batman: Arkham,Epic Games Store
