col0,col1,col2,col3
coat of arms of Alcàntera de Xúquer,1985-10-17,1985-07-18,coat of arms
coat of arms of Aín,1998-08-06,1998-06-17,coat of arms
coat of arms of Aielo de Rugat,2003-03-07,2003-02-06,coat of arms
coat of arms of Llíria,2002-03-13,2002-02-19,coat of arms
coat of arms of El Fondó de les Neus,1987-08-25,1987-07-29,coat of arms
coat of arms of El Fondó dels Frares,1994-08-17,1994-06-24,coat of arms
coat of arms of L'Alcora,1963-09-06,1963-07-24,coat of arms
coat of arms of L'Alcúdia de Veo,1995-03-10,1995-02-24,coat of arms
coat of arms of Alfondeguilla,2002-12-02,2002-10-18,coat of arms
coat of arms of Casas Altas,2000-04-09,2000-03-21,coat of arms
coat of arms of Benicolet,1993-03-03,1993-02-04,coat of arms
coat of arms of Beniatjar,2016-03-01,2016-02-26,coat of arms
coat of arms of Bellús,1963-10-07,1963-09-07,coat of arms
coat of arms of Atzeneta d'Albaida,2007-08-13,2007-06-29,coat of arms
