col0,col1,col2,col3,col4
Alpha2 Librae,8241,222.719637892,Alpha Librae,GSC 06155-00580
Epsilon Pyxidis,7998,137.4850397267881,"** HN 96A,BC",UCAC2 19133132
HD 208440,26470,328.4720738251112,NGC 7160,HD 208392
Mu2 Boötis,5979,231.128612828,mu Bootis,mu.02 Boo A
mu.02 Boo B,5990,231.12873896882124,Mu2 Boötis,mu.02 Boo A
HD 120593,6189,207.8944452421674,** CPO 61,HD 120592
HD 223838,6863,358.2444187905866,IDS 23479+1122,HD 223839
Beta1 Sagittarii,11066,290.6595784089946,CCDM J19226-4428AB,HD 181484
HD 101545A,30800,175.1541958,HD 101545,HD 101545B
8 Lacertae B,18836,338.9670766226509,8 Lacertae A,HD 214112
Phi Cassiopeiae,7163,20.0204775756484,NGC 457,HD 7902
HD 216172A,6680,342.2536143149496,HD 216172,HD 216172B
