col0,col1,col2,col3
Sankt Stefan ob Leoben,rural municipality of Austria,1930,Mur
Sankt Peter ob Judenburg,rural municipality of Austria,1108,Mur
Röthelstein,rural municipality of Austria,208,Mur
Gabersdorf,rural municipality of Austria,1227,Mur
Tösens,rural municipality of Austria,728,Inn
Sankt Margarethen bei Knittelfeld,rural municipality of Austria,2750,Mur
Teufenbach,rural municipality of Austria,776,Mur
Vogau,rural municipality of Austria,1115,Mur
Stocking,rural municipality of Austria,1455,Mur
Sankt Georgen ob Murau,rural municipality of Austria,1387,Mur
Werndorf,rural municipality of Austria,2365,Mur
Stams,rural municipality of Austria,1495,Inn
