col0,col1,col2,col3,col4
Medina and Agdal Gardens,group of structures or buildings,part of World Heritage Site,Medina of Marrakesh,1018
Six-Gun Battery,group of structures or buildings,part of World Heritage Site,Kunta Kinteh Island and Related Sites,0.17
"Mosque of Ahmed Ibn Tulun, The Citadel Area, The Fatimid Nucleus of Cairo, Necropolis",group of structures or buildings,part of World Heritage Site,Islamic Cairo,312.43
Pyramid fields from Giza to Dahshur,group of structures or buildings,part of World Heritage Site,Memphis and its Necropolis – the Pyramid Fields from Giza to Dahshur,16203.36
Royal Palaces of Abomey Main Zone,group of structures or buildings,part of World Heritage Site,Royal Palaces of Abomey,37.7
Akaba Palace Zone,group of structures or buildings,part of World Heritage Site,Royal Palaces of Abomey,10.52
architectonic ensemble of Mapimí,group of structures or buildings,part of World Heritage Site,El Camino Real de Tierra Adentro,2.87
architectonic ensemble of Nazas,group of structures or buildings,part of World Heritage Site,El Camino Real de Tierra Adentro,5.06
churches of Cuencamé and Cristo de Mapimí,group of structures or buildings,part of World Heritage Site,El Camino Real de Tierra Adentro,2.63
churches of Nombre de Dios,group of structures or buildings,part of World Heritage Site,El Camino Real de Tierra Adentro,5.94
Royal Palace and Palatine Chapel,group of structures or buildings,part of World Heritage Site,The Vineyard Landscape of Piedmont: Langhe-Roero and Monferrato,0.41
The Gastaldaga area and the Episcopal complex,group of structures or buildings,part of World Heritage Site,"Longobards in Italy, Places of Power",1.09
