col0,col1,col2,col3,col4,col5
MNopedia ID,Wikidata property related to encyclopedias,750,Handbook of Texas ID,Murray County,MNopedia
Tennessee Encyclopedia ID,Wikidata property related to encyclopedias,1684,Handbook of Texas ID,Washington County,Tennessee Encyclopedia
Handbook of Texas ID,Wikidata property related to encyclopedias,25000,Tennessee Encyclopedia ID,Washington County,Handbook of Texas Online
MNopedia ID,Wikidata property for an identifier,750,Handbook of Texas ID,Murray County,MNopedia
Tennessee Encyclopedia ID,Wikidata property for an identifier,1684,Handbook of Texas ID,Washington County,Tennessee Encyclopedia
Handbook of Texas ID,Wikidata property for an identifier,25000,Tennessee Encyclopedia ID,Washington County,Handbook of Texas Online
NCpedia ID,Wikidata property related to encyclopedias,8294,MNopedia ID,War of 1812,NCpedia
MNopedia ID,Wikidata property related to encyclopedias,750,NCpedia ID,St. Olaf Christmas Festival,MNopedia
NCpedia ID,Wikidata property for an identifier,8294,MNopedia ID,War of 1812,NCpedia
MNopedia ID,Wikidata property for an identifier,750,NCpedia ID,St. Olaf Christmas Festival,MNopedia
Biographical Dictionary of Swedish Women ID,Wikidata property related to genealogy,1000,Dictionary of Swedish National Biography ID,Selma Lagerlöf,Biographical Dictionary of Swedish Women
Dictionary of Swedish Translators ID,Wikidata property related to encyclopedias,408,translator,David Sprengel,Svenskt översättarlexikon
Biographical Dictionary of Swedish Women ID,Wikidata property related to encyclopedias,1000,Dictionary of Swedish National Biography ID,Selma Lagerlöf,Biographical Dictionary of Swedish Women
Encyclopædia Universalis ID,Wikidata property related to encyclopedias,35714,Encyclopædia Britannica Online ID,Mars,Encyclopædia Universalis
