col0,col1,col2,col3,col4
Great Belt Fixed Link,European route E20 in Denmark,Great Belt,road–rail bridge,1998-06-14
Tsing Ma Bridge,Route 8,Ma Wan Channel,road–rail bridge,1997-05-22
Chaotianmen Bridge,Loop line,Yangtze,through arch bridge,2009-04-30
Great Belt Fixed Link,European route E20 in Denmark,Great Belt,bridge–tunnel,1998-06-14
Dom Luís I Bridge,Republica boulevard,Douro River,industrial heritage site,1886-01-01
Tianxingzhou Yangtze River Bridge,Beijing–Guangzhou High-Speed Railway,Yangtze,multi-level bridge,2009-12-26
Wuhu Yangtze River Bridge,G5011 Wuhu–Hefei Expressway,Yangtze,multi-level bridge,2000-09-30
Nanjing Yangtze River Bridge,China National Highway 205,Yangtze,multi-level bridge,1968-09-30
Rainbow Bridge,Route 11,Tokyo Bay,multi-level bridge,1993-08-26
Øresund Bridge,Oresund Line,Øresund,multi-level bridge,2000-07-01
Dom Luís I Bridge,Republica boulevard,Douro River,cultural heritage,1886-01-01
