col0,col1,col2,col3,col4,col5,col6
Melsungen,UTC+01:00,13659,Schwalm-Eder-Kreis,Hessischer Städte- und Gemeindebund,urban municipality of Germany,63.09
Sontra,UTC+01:00,7839,Werra-Meißner-Kreis,Hessischer Städte- und Gemeindebund,urban municipality of Germany,111.29
Neubulach,UTC+01:00,5589,Calw District,Kommunale Informationsverarbeitung Baden-Franken,urban municipality of Germany,24.69
Gernsbach,UTC+01:00,14146,Rastatt,Climate Alliance,urban municipality of Germany,82.09
Bad Teinach-Zavelstein,UTC+02:00,3089,Teinachtal GVV,Zweckverband 4IT,urban municipality of Germany,25.1
Willingen,UTC+01:00,6073,Waldeck-Frankenberg,Hessischer Städte- und Gemeindebund,climatic health resort,80.19
Melsungen,UTC+01:00,13659,Schwalm-Eder-Kreis,Hessischer Städte- und Gemeindebund,Luftkurort,63.09
Sontra,UTC+01:00,7839,Werra-Meißner-Kreis,Hessischer Städte- und Gemeindebund,Luftkurort,111.29
Neubulach,UTC+01:00,5589,Calw District,Kommunale Informationsverarbeitung Baden-Franken,Luftkurort,24.69
Wasserburg am Bodensee,UTC+01:00,3790,Lindau,Climate Alliance,Luftkurort,6.33
Gernsbach,UTC+01:00,14146,Rastatt,Climate Alliance,Luftkurort,82.09
Willingen,UTC+01:00,6073,Waldeck-Frankenberg,Hessischer Städte- und Gemeindebund,Luftkurort,80.19
Sontra,UTC+01:00,7839,Werra-Meißner-Kreis,Hessischer Städte- und Gemeindebund,Hanseatic city,111.29
