col0,col1,col2,col3,col4,col5,col6
IRAS 14370-5234,2.7263,Lupus,J2000.0,far-IR source,-8.181,366.7975
IRAS 03131+4522,0.5756,Perseus,J2000.0,far-IR source,-0.442,1737.3176
IRAS 18124-1658,0.4696,Sagittarius,J2000.0,far-IR source,-1.396,2129.4719
IRAS 06140-4805,0.8509,Puppis,J2000.0,far-IR source,-0.437,1175.2262
IRAS 02527+7403,0.7048,Cassiopeia,J2000.0,far-IR source,-1.631,1418.8422
IRAS 18315-1704,1.9275,Sagittarius,J2000.0,far-IR source,-2.861,518.8067
IRAS 08475-5800,0.8308,Carina,J2000.0,far-IR source,-7.057,1203.6591
IRAS 13205-7945,1.3376,Chamaeleon,J2000.0,far-IR source,0.513,747.6077
IRAS 14055-6202,0.3979,Centaurus,J2000.0,far-IR source,-6.712,2513.1943
IRAS 12465-6222,0.5411,Crux,J2000.0,far-IR source,-7.067,1848.0872
IRAS 16316-4819,0.7796,Ara,J2000.0,far-IR source,-4.721,1282.7091
