col0,col1,col2,col3,col4,col5
The Southern Spirit,passenger train,Australia,2010-01-09,2012-02-01,Great Southern Rail
Ginga,rail transport,Japan,1949-01-01,2008-01-01,Japan Railways Group
City of Miami,rail transport,United States of America,1940-12-18,1971-04-30,Seaboard Coast Line Railroad
Champlain Flyer,rail transport,United States of America,2000-12-04,2003-02-28,Vermont Railway
Asakaze,rail transport,Japan,1956-01-01,2005-01-01,West Japan Railway Company
Ginga,passenger train,Japan,1949-01-01,2008-01-01,Japan Railways Group
City of Miami,passenger train,United States of America,1940-12-18,1971-04-30,Seaboard Coast Line Railroad
Asakaze,passenger train,Japan,1956-01-01,2005-01-01,West Japan Railway Company
City of Miami,streamliner,United States of America,1940-12-18,1971-04-30,Seaboard Coast Line Railroad
Akatsuki,rail transport,Japan,1965-01-01,2008-01-01,West Japan Railway Company
9th of September Express,rail transport,Turkey,2003-09-08,2010-01-20,Türkiye Cumhuriyeti Devlet Demiryolları
Kitaguni,rail transport,Japan,1961-10-01,2013-01-01,West Japan Railway Company
Taurus Express,rail transport,Turkey,1930-01-01,2003-01-01,Türkiye Cumhuriyeti Devlet Demiryolları
