col0,col1,col2,col3,col4
Grosbliederstroff synagogue,France,Grosbliederstroff,jüdische-gemeinden.de,synagogue
Gerstheim synagogue,France,Gerstheim,Alemannia Judaica,synagogue
Fénétrange synagogue,France,Fénétrange,jüdische-gemeinden.de,synagogue
Fegersheim synagogue,France,Fegersheim,Alemannia Judaica,synagogue
Biesheim synagogue,France,Biesheim,Alemannia Judaica,synagogue
Synagogue in Raslavice,Slovakia,Raslavice,Synagogue Architecture in Slovakia Towards Creating a Memorial Landscape of Lost Community,synagogue
Étain synagogue,France,Étain,Base Mérimée,synagogue
Thionville synagogue,France,Thionville,jüdische-gemeinden.de,synagogue
Lingolsheim synagogue,France,Lingolsheim,Alemannia Judaica,synagogue
Erstein synagogue,France,Erstein,Alemannia Judaica,synagogue
Dieuze synagogue,France,Dieuze,Le Site du Judaïsme d'Alsace et de Lorraine,synagogue
Bischwiller synagogue,France,Bischwiller,Alemannia Judaica,synagogue
