col0,col1,col2,col3,col4,col5,col6
2017 Swedish Badminton Championships,2018 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2016 Swedish Badminton Championships,2017-01-01,Swedish Badminton Championships,national championship
2016 Swedish Badminton Championships,2017 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2015 Swedish Badminton Championships,2016-01-01,Swedish Badminton Championships,national championship
2011 Swedish Badminton Championships,2012 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2010 Swedish Badminton Championships,2011-01-01,Swedish Badminton Championships,national championship
2008 Swedish Badminton Championships,2009 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2007 Swedish Badminton Championships,2008-01-01,Swedish Badminton Championships,national championship
2002 Swedish Badminton Championships,2003 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,2001 Swedish Badminton Championships,2002-01-01,Swedish Badminton Championships,national championship
1998 Swedish Badminton Championships,1999 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1997 Swedish Badminton Championships,1998-01-01,Swedish Badminton Championships,national championship
1996 Swedish Badminton Championships,1997 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1995 Swedish Badminton Championships,1996-01-01,Swedish Badminton Championships,national championship
1995 Swedish Badminton Championships,1996 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1994 Swedish Badminton Championships,1995-01-01,Swedish Badminton Championships,national championship
1994 Swedish Badminton Championships,1995 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1993 Swedish Badminton Championships,1994-01-01,Swedish Badminton Championships,national championship
1993 Swedish Badminton Championships,1994 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1992 Swedish Badminton Championships,1993-01-01,Swedish Badminton Championships,national championship
1992 Swedish Badminton Championships,1993 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1991 Swedish Badminton Championships,1992-01-01,Swedish Badminton Championships,national championship
1991 Swedish Badminton Championships,1992 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1990 Swedish Badminton Championships,1991-01-01,Swedish Badminton Championships,national championship
1990 Swedish Badminton Championships,1991 Swedish Badminton Championships,WikiProject Badminton/tournament focus list,1989 Swedish Badminton Championships,1990-01-01,Swedish Badminton Championships,national championship
