col0,col1,col2,col3,col4
Veszprém,city with county rights,Ottův slovník naučný,127,Bottrop
Győr,city with municipal rights,Brockhaus and Efron Encyclopedic Dictionary,174.62,Wuhan
Esztergom,town in Hungary,Brockhaus and Efron Encyclopedic Dictionary,100350000,Bamberg
Nyíregyháza,town in Hungary,Jewish Encyclopedia of Brockhaus and Efron,274460000,Kiryat Motzkin
Esztergom,city,Brockhaus and Efron Encyclopedic Dictionary,100350000,Bamberg
Miskolc,county town,Brockhaus and Efron Encyclopedic Dictionary,23667,Asan
Szombathely,town in Hungary,Brockhaus and Efron Encyclopedic Dictionary,9750,Tours
Budapest,town in Hungary,Jewish Encyclopedia of Brockhaus and Efron,52514,Naples
Szombathely,city with county rights,Brockhaus and Efron Encyclopedic Dictionary,9750,Kolding Municipality
Sátoraljaújhely,town in Hungary,Brockhaus and Efron Encyclopedic Dictionary,73.45,Franeker
