col0,col1,col2,col3,col4
Płock Governorate,Płock,8286.7,governorate,553633
Kostroma Governorate,Kostroma,83996.4,governorate,1429228
Olonets Governorate,Petrozavodsk,114929.6,governorate,364156
Altai Governorate,Barnaul,127057,governorate,1655000
Tiflis Governorate,Tbilisi,44607,governorate,1051032
Vyatka Governorate,Kirov,169629,governorate,3030831
Taurida Governorate,Simferopol,53053.8,governorate,1447790
Tambov Governorate,Tambov,58511,governorate,2684030
Saratov Governorate,Saratov,74244.82,governorate,2405829
Ryazan Governorate,Ryazan,36992,governorate,1802196
Pskov Governorate,Pskov,44211.2,governorate,1122317
Kiev Governorate,Kyiv,50957,governorate,4148900
Kazan Governorate,Kazan,55954.8,governorate,2170665
Penza Governorate,Penza,34129.1,governorate,1470474
