col0,col1,col2,col3,col4
Cuenca Province,198718,Spain,Castile-La Mancha,17141
León Province,466030,Spain,Castile and León,15570
Zamora Province,174544,Spain,Castile and León,10559
Valladolid Province,520801,Spain,Castile and León,8111
Salamanca Province,333603,Spain,Castile and León,12349
Province of Ávila,158265,Spain,Castile and León,8048
Segovia Province,154041,Spain,Castile and León,6949
Burgos Province,356119,Spain,Castile and León,14022
Palencia Province,161821,Spain,Castile and León,8029
Tarragona Province,792256,Spain,Catalonia,6303
Barcelona Province,5664579,Spain,Catalonia,7726.36
Lleida Province,428418,Spain,Catalonia,12172
province of Girona,755716,Spain,Catalonia,5910
