col0,col1,col2,col3,col4,col5
"Eigg, Corragan Mor",United Kingdom,Highland,contour fort,scheduled monument,Eigg
"Muck, Caisteal An Duin Bhain",United Kingdom,Highland,contour fort,scheduled monument,Muck
Caerketton hillfort,United Kingdom,Midlothian,contour fort,scheduled monument,Caerketton Hill
"Lismore, Dun Cuilein",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Lismore
"Lismore, Dun Mor, Balygrundle",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Lismore
"Kerrera, The Little Horse Shoe",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Kerrera
"Luing, Ballycastle",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Luing
"Mull, Mingary, Dun Ban",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Quinish Point
"Iona, Dun Cul Bhuirg",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Iona
"Gigha, Dunan an t-Seasgain",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Isle of Gigha
"Gigha, Dun Chibhich",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Isle of Gigha
"Oronsay, Dun Domhnuill",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Oronsay
"Islay, Dun Nosebridge",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Islay
"Islay, Lagavulin, An Dunan",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Islay
"Bute, Barone Hill",United Kingdom,Argyll and Bute,contour fort,scheduled monument,Isle of Bute
