col0,col1,col2,col3,col4,col5,col6
Municipal elections 2017 in Hollola in Finland,2017-04-09,Municipal elections 2012 in Hollola in Finland,Finns Party,Hollola,2017 Finnish municipal elections,18474
Municipal elections 2017 in Kankaanpää in Finland,2017-04-09,Municipal elections 2012 in Kankaanpää in Finland,Green League,Kankaanpää,2017 Finnish municipal elections,9495
Municipal elections 2017 in Kangasala in Finland,2017-04-09,Municipal elections 2012 in Kangasala in Finland,Green League,Kangasala,2017 Finnish municipal elections,23810
Municipal elections 2017 in Hyrynsalmi in Finland,2017-04-09,Municipal elections 2012 in Hyrynsalmi in Finland,Left Alliance,Hyrynsalmi,2017 Finnish municipal elections,2102
Municipal elections 2017 in Kalajoki in Finland,2017-04-09,Municipal elections 2012 in Kalajoki in Finland,Green League,Kalajoki,2017 Finnish municipal elections,9706
Municipal elections 2017 in Ii in Finland,2017-04-09,Municipal elections 2012 in Ii in Finland,Green League,Ii,2017 Finnish municipal elections,6985
Municipal elections 2017 in Heinola in Finland,2017-04-09,Municipal elections 2012 in Heinola in Finland,Green League,Heinola,2017 Finnish municipal elections,16367
Municipal elections 2017 in Kaarina in Finland,2017-04-09,Municipal elections 2012 in Kaarina in Finland,Swedish People's Party of Finland,Kaarina,2017 Finnish municipal elections,25226
Municipal elections 2017 in Honkajoki in Finland,2017-04-09,Municipal elections 2012 in Honkajoki in Finland,Left Alliance,Honkajoki,2017 Finnish municipal elections,1457
Municipal elections 2017 in Hyvinkää in Finland,2017-04-09,Municipal elections 2012 in Hyvinkää in Finland,Green League,Hyvinkää,2017 Finnish municipal elections,37474
Municipal elections 2017 in Hämeenlinna in Finland,2017-04-09,Municipal elections 2012 in Hämeenlinna in Finland,Green League,Hämeenlinna,2017 Finnish municipal elections,55130
Municipal elections 2017 in Kajaani in Finland,2017-04-09,Municipal elections 2012 in Kajaani in Finland,Green League,Kajaani,2017 Finnish municipal elections,30130
Municipal elections 2017 in Huittinen in Finland,2017-04-09,Municipal elections 2012 in Huittinen in Finland,Green League,Huittinen,2017 Finnish municipal elections,8489
Municipal elections 2017 in Malax in Finland,2017-04-09,Municipal elections 2012 in Malax in Finland,Social Democratic Party of Finland,Malax,2017 Finnish municipal elections,4481
Municipal elections 2017 in Korsholm in Finland,2017-04-09,Municipal elections 2012 in Korsholm in Finland,Social Democratic Party of Finland,Korsholm,2017 Finnish municipal elections,14776
