col0,col1,col2,col3,col4
1991 Volta ao Alentejo,1990 Volta ao Alentejo,Volta ao Alentejo,1991-04-08,Jesús Blanco Villar
1990 Volta ao Alentejo,1989 Volta ao Alentejo,Volta ao Alentejo,1990-04-08,Delmino Pereira
1989 Volta ao Alentejo,1988 Volta ao Alentejo,Volta ao Alentejo,1989-04-08,Fernando Carvalho
1988 Volta ao Alentejo,1987 Volta ao Alentejo,Volta ao Alentejo,1988-04-09,Joaquim Gomes
1987 Volta ao Alentejo,1986 Volta ao Alentejo,Volta ao Alentejo,1987-05-19,Manuel De Sa Neves
1986 Volta ao Alentejo,1985 Volta ao Alentejo,Volta ao Alentejo,1986-05-27,Manuel Zeferino
1985 Volta ao Alentejo,1984 Volta ao Alentejo,Volta ao Alentejo,1985-06-01,Adelino Teixeira
2018 Volta ao Alentejo,2017 Volta ao Alentejo,Volta ao Alentejo,2018-03-14,Ricardo Mestre
2015 Volta ao Alentejo,2014 Volta ao Alentejo,Volta ao Alentejo,2015-03-25,Delio Fernández Cruz
2016 Volta ao Alentejo,2015 Volta ao Alentejo,Volta ao Alentejo,2016-03-16,David de la Fuente
2014 Volta ao Alentejo,2013 Volta ao Alentejo,Volta ao Alentejo,2014-03-26,Eduard Prades
2010 Volta ao Alentejo,2009 Volta ao Alentejo,Volta ao Alentejo,2010-06-10,David Blanco
2013 Volta ao Alentejo,2012 Volta ao Alentejo,2.2,2013-03-20,Alejandro Marque
2017 Volta ao Alentejo,2016 Volta ao Alentejo,2.1,2017-02-22,Rinaldo Nocentini
1984 Volta ao Alentejo,1983 Volta ao Alentejo,Volta ao Alentejo,1984-08-01,Eduardo Correia
