col0,col1,col2,col3
Soul in a Vase,ioRDN,release,Soul in a Vase
Mono,RM,mixtape,Mono
Soul in a Vase,ioRDN,mixtape,Soul in a Vase
Bobby Tarantino II,Logic,mixtape,Bobby Tarantino II
Life of a Dark Rose,Lil Skies,mixtape,Life of a Dark Rose
Paranoia 2,Dave East,mixtape,Paranoia 2
Deadstar,Smokepurpp,mixtape,Deadstar
Certified Crack: Memorial Weekend,Raekwon,mixtape,Certified Crack: Memorial Weekend
Certified Crack: Vial 2,Raekwon,mixtape,Certified Crack: Vial 2
Certified Crack: Vial 1,Raekwon,mixtape,Certified Crack: Vial 1
