col0,col1,col2,col3
Spring Creek Township,Eastern Time Zone,township of Ohio,22.5
Violet Township,Eastern Time Zone,township of Ohio,108
Scioto,Eastern Time Zone,township of Ohio,41
Salem Township,Eastern Time Zone,township of Ohio,25.2
Madison Township,Eastern Time Zone,township of Ohio,45.4
Jefferson Township,Eastern Time Zone,township of Ohio,42.1
Fayette Township,Eastern Time Zone,township of Ohio,27.6
Bridgewater Township,Eastern Time Zone,township of Ohio,33.9
Bainbridge Township,Eastern Time Zone,township of Ohio,67
Aurelius Township,Eastern Time Zone,township of Ohio,14.1
Auburn Township,Eastern Time Zone,township of Ohio,22.5
Athens Township,Eastern Time Zone,township of Ohio,25.5
Archer Township,Eastern Time Zone,township of Ohio,25.1
