col0,col1,col2,col3,col4
SpX-DM1,rocket launch,2019-03-02,SpaceX,Launch pad 39A
PSLV-C4,rocket launch,2002-09-12,Indian Space Research Organisation,Satish Dhawan Space Centre First Launch Pad
Cygnus CRS OA-8E,undocking,2017-11-12,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus NG-12,rocket launch,2019-11-02,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus NG-11,rocket launch,2019-04-17,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus CRS OA-9E,rocket launch,2018-05-21,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus CRS OA-8E,rocket launch,2017-11-12,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus NG-10,rocket launch,2018-11-17,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus NG-12,docking and berthing of spacecraft,2019-11-02,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus NG-11,docking and berthing of spacecraft,2019-04-17,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus CRS OA-9E,docking and berthing of spacecraft,2018-05-21,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus CRS OA-8E,docking and berthing of spacecraft,2017-11-12,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
Cygnus NG-10,docking and berthing of spacecraft,2018-11-17,Northrop Grumman Innovation Systems,Mid-Atlantic Regional Spaceport Launch Pad 0
