col0,col1,col2,col3,col4,col5
Beichuan Qiang Autonomous County,People's Republic of China,598,Dunshang,Mianyang,3084
Mayang Miao Autonomous County,People's Republic of China,160,"Liping Township, Hunan",Huaihua,1568
Luocheng Mulao Autonomous County,People's Republic of China,339,Dongmen,Hechi,2936
Sunan Yugur Autonomous County,People's Republic of China,2290,Hongwansi,Zhangye,20456
Harqin Zuoyi Mongol Autonomous County,People's Republic of China,327,Yangjuegou,Chaoyang,2240
Hekou Yao Autonomous County,People's Republic of China,98,Nanxi,Honghe Hani and Yi Autonomous Prefecture,1313
Du'an Yao Autonomous County,People's Republic of China,160,Sanzhiyang,Hechi,4092
Chengbu Miao Autonomous County,People's Republic of China,470,Dankou,Shaoyang,2620
Qinglong Manchu Autonomous County,People's Republic of China,239,Qidaohe,Qinhuangdao,3309
Rongshui Miao Autonomous County,People's Republic of China,115,Gunbei,Liuzhou,4665
