col0,col1,col2,col3,col4,col5,col6
Kolsh,Albania,Central European Summer Time,Patalej,4228,Municipal unit of Albania,Lezhë
Sukth,Albania,UTC+01:00,Kullë,15966,municipality of Albania,Durrës District
Xibër,Albania,UTC+01:00,Xibër-Murriz,2660,municipality of Albania,Dibër County
Zharrëz,Albania,UTC+01:00,Frashër,5236,municipality of Albania,Patos municipality
Fushë-Bulqizë,Albania,UTC+01:00,Koçaj,3342,municipality of Albania,Bulqizë District
Kolsh,Albania,Central European Summer Time,Patalej,4228,municipality of Albania,Lezhë
Sukth,Albania,UTC+01:00,Kullë,15966,town,Durrës District
Tërpan,Albania,UTC+01:00,Zhitom i Vogël,1716,Municipal unit of Albania,Berat County
Gjinar,Albania,UTC+01:00,Gjinar,3478,Municipal unit of Albania,Elbasan District
Zavalinë,Albania,UTC+01:00,Zavalinë,1622,Municipal unit of Albania,Elbasan District
