col0,col1,col2,col3,col4
Ancuabe District,district of Mozambique,4984,Cabo Delgado Province,Mozambique
Chiúre District,district of Mozambique,5393,Cabo Delgado Province,Mozambique
Chicualacuala District,district of Mozambique,18155,Gaza Province,Mozambique
Gorongosa District,district of Mozambique,6722,Sofala,Mozambique
Ibo District,district of Mozambique,75,Cabo Delgado Province,Mozambique
Mecúfi District,district of Mozambique,1254,Cabo Delgado Province,Mozambique
Namuno District,district of Mozambique,6037,Cabo Delgado Province,Mozambique
Muidumbe District,district of Mozambique,2123,Cabo Delgado Province,Mozambique
Palma District,district of Mozambique,3576,Cabo Delgado Province,Mozambique
Meluco District,district of Mozambique,5799,Cabo Delgado Province,Mozambique
Nangade District,district of Mozambique,3005,Cabo Delgado Province,Mozambique
Quissanga District,district of Mozambique,2150,Cabo Delgado Province,Mozambique
Mueda District,district of Mozambique,11343,Cabo Delgado Province,Mozambique
