col0,col1,col2,col3,col4
Altarpiece of Santos-o-Novo,Portugal,Gregório Lopes,Adoration of the shepherds,oil paint
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,Visitation,oil paint
Polyptych of the Main Chapel of the Cathedral of Viseu,Portugal,Grão Vasco,Passion,oil paint
Altarpiece of Santos-o-Novo,Portugal,Gregório Lopes,Passion,oil paint
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,Adoration of the Magi,oil paint
Altarpiece of Santos-o-Novo,Portugal,Gregório Lopes,Adoration of the Magi,oil paint
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,Annunciation,oil paint
Altarpiece of Santos-o-Novo,Portugal,Gregório Lopes,Annunciation,oil paint
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,Mary Magdalena,oil paint
Altarpiece of Santos-o-Novo,Portugal,Gregório Lopes,entombment of Christ,oil paint
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,Nativity of Jesus,oil paint
Altarpiece of Santos-o-Novo,Portugal,Gregório Lopes,resurrection of Jesus,oil paint
Lamego Cathedral polyptych,Portugal,Grão Vasco,biblical canon,Castanea sativa
