col0,col1,col2,col3
Lewisohn Stadium,Adolph Lewisohn,1973-01-01,United States of America
Griffith Stadium,Clark Griffith,1965-01-01,United States of America
Yuri Gagarin Stadium,Yuri Gagarin,2008-01-01,Bulgaria
Estádio Fonte Nova,Otávio Mangabeira,2010-10-01,Brazil
Estadio Benito Juárez,Benito Juárez,2016-01-01,Mexico
Shea Stadium,William Shea,2008-10-14,United States of America
Hubert H. Humphrey Metrodome,Hubert Humphrey,2014-04-17,United States of America
Estadio Carlos Tartiere,Carlos Tartiere de las Alas Pumariño,2003-01-01,Spain
Old Byrd Stadium,Curley Byrd,1953-01-01,United States of America
Rogers Field,John Rankin Rogers,1971-01-01,United States of America
