col0,col1,col2,col3
Laguna,Cabuyao,UTC+08:00,Calabarzon
Cavite,Cavite City,UTC+08:00,Calabarzon
Isabela,Luna,UTC+08:00,Cagayan Valley
Kalinga,Balbalan,UTC+08:00,Cordillera Administrative Region
La Union,Agoo,Philippine Standard Time,Ilocos Region
Bukidnon,Malaybalay,UTC+08:00,Northern Mindanao
Bohol,Tagbilaran,Philippine Standard Time,Central Visayas
Batangas,Mabini,Philippine Standard Time,Calabarzon
Benguet,Atok,UTC+08:00,Cordillera Administrative Region
Zamboanga del Norte,Rizal,UTC+08:00,Zamboanga Peninsula
Romblon,Romblon,Philippine Standard Time,Mimaropa
