col0,col1,col2,col3
Mother of God Pantonhara,tempera,wood board,41
St. Constantine and St. Helen,oil painting,wood,2
St. Spyridon and St. Athanasius,tempera,wood,2
St. George,tempera,wood,2
St. George the Trophybearer,tempera,wood,2
The Ascension of Christ,tempera,wood,2.5
Christ Pantocrator enthroned,tempera,wood,2.5
The Blessing Christ,tempera,wood,3.5
St. George,tempera,wood,2
St. Prophet Elijah,tempera,wood,2
St .Minas with scenes from his life,tempera,wood,2.2
St. John the Baptist with scenes from his life,tempera,wood,4
The Archangels St. Michael and St. Gabriel,tempera,wood,2
St. Archdeacon Stephen,tempera,wood,2.5
St. Anthony and St. Euthymios the Great,tempera,wood,2
