col0,col1,col2,col3
2009 Nokere Koerse,Graeme Brown,Nokere Koerse,2008 Nokere Koerse
2007 Nokere Koerse,Aart Vierhouten,Nokere Koerse,2006 Nokere Koerse
2012 Nokere Koerse,Kris Boeckmans,Nokere Koerse,2011 Nokere Koerse
1965 Nokere Koerse,Arthur Decabooter,recurrent event edition,1964 Nokere Koerse
1964 Nokere Koerse,André Noyelle,recurrent event edition,1963 Nokere Koerse
1963 Nokere Koerse,Frans De Mulder,recurrent event edition,1961 Grand Prix Jules Lowie
1961 Grand Prix Jules Lowie,Leon Vandaele,recurrent event edition,1960 Grand Prix Jules Lowie
1960 Grand Prix Jules Lowie,Gilbert Desmet,recurrent event edition,1958 Grand Prix Jules Lowie
1958 Grand Prix Jules Lowie,Arthur Decabooter,recurrent event edition,1957 Grand Prix Jules Lowie
1957 Grand Prix Jules Lowie,Pino Cerami,recurrent event edition,1956 Grand Prix Jules Lowie
1956 Grand Prix Jules Lowie,Roger De Clercq,recurrent event edition,1955 Grand Prix Jules Lowie
