col0,col1,col2,col3,col4,col5
Alsfeld,resort town,Vogelsbergkreis,Germany,268,129.69
Palm Springs,resort town,Riverside County,United States of America,146,245.98622
Abastumani,resort town,Adigeni Municipality,Georgia,1250,19.54
El Gouna,resort town,Red Sea Governorate,Egypt,8,36.8
Miami Beach,resort town,Miami-Dade County,United States of America,1,39.414777
Zierenberg,resort town,Kassel,Germany,309,86.53
Interlaken,resort town,canton of Bern,Switzerland,568,4.27
Besigheim,resort town,Ludwigsburg,Germany,202,16.83
Suhl,resort town,Thuringia,Germany,422,103.02
Mossautal,municipality of Germany,Odenwaldkreis,Germany,327,48.49
Wassenach,municipality of Germany,Brohltal,Germany,288,6.16
Illingen,municipality of Germany,Neunkirchen,Germany,352,36.08
Interlaken,municipality of Switzerland,canton of Bern,Switzerland,568,4.27
Suhl,independent city of Germany,Thuringia,Germany,422,103.02
