col0,col1,col2,col3
Amberg,42248,Brockhaus and Efron Encyclopedic Dictionary,Gmina Bystrzyca Kłodzka
Speyer,50931,Brockhaus and Efron Encyclopedic Dictionary,Spalding
Amberg,42248,Brockhaus and Efron Encyclopedic Dictionary,Bystrzyca Kłodzka
Passau,51781,Brockhaus and Efron Encyclopedic Dictionary,Colonia Tovar
Speyer,50931,Brockhaus and Efron Encyclopedic Dictionary,Rusizi District
Passau,51781,Brockhaus and Efron Encyclopedic Dictionary,Dumfries
Hof,45950,Brockhaus and Efron Encyclopedic Dictionary,Caruaru
Amberg,42248,Brockhaus and Efron Encyclopedic Dictionary,Geretsried
Frankenthal,48417,Brockhaus and Efron Encyclopedic Dictionary,Strausberg
Amberg,42248,Brockhaus and Efron Encyclopedic Dictionary,Ústí nad Orlicí
Speyer,50931,Brockhaus and Efron Encyclopedic Dictionary,Radviliškis
Passau,51781,Brockhaus and Efron Encyclopedic Dictionary,Eferding
Hof,45950,Brockhaus and Efron Encyclopedic Dictionary,Villeneuve-la-Garenne
Amberg,42248,Brockhaus and Efron Encyclopedic Dictionary,Trikala
