col0,col1,col2,col3
1909 FA Cup Final,Manchester United F.C.,1908 FA Cup Final,1910 FA Cup Final
1901 FA Cup Final,Tottenham Hotspur F.C.,1900 FA Cup Final,1902 FA Cup Final
1873 FA Cup Final,Wanderers F.C.,1872 FA Cup Final,1874 FA Cup Final
1997 FA Cup Final,Chelsea F.C.,1996 FA Cup Final,1998 FA Cup Final
1991 FA Cup Final,Tottenham Hotspur F.C.,1990 FA Cup Final,1992 FA Cup Final
1989 FA Cup Final,Everton F.C.,1988 FA Cup Final,1990 FA Cup Final
1977 FA Cup Final,Manchester United F.C.,1976 FA Cup Final,1978 FA Cup Final
1976 FA Cup Final,Manchester United F.C.,1975 FA Cup Final,1977 FA Cup Final
1971 FA Cup Final,Arsenal F.C.,1970 FA Cup Final,1972 FA Cup Final
1970 FA Cup Final,Chelsea F.C.,1969 FA Cup Final,1971 FA Cup Final
1962 FA Cup Final,Tottenham Hotspur F.C.,1961 FA Cup Final,1963 FA Cup Final
1957 FA Cup Final,Manchester United F.C.,1956 FA Cup Final,1958 FA Cup Final
1952 FA Cup Final,Arsenal F.C.,1951 FA Cup Final,1953 FA Cup Final
