col0,col1,col2,col3,col4,col5
1982 Clásica de San Sebastián,1981 Clásica de San Sebastián,1982-08-12,1983 Clásica de San Sebastián,Pedro Delgado,Clásica de San Sebastián
1984 Clásica de San Sebastián,1983 Clásica de San Sebastián,1984-08-16,1985 Clásica de San Sebastián,Reimund Dietzen,Clásica de San Sebastián
1995 Clásica de San Sebastián,1994 Clásica de San Sebastián,1995-08-12,1996 Clásica de San Sebastián,Lance Armstrong,Clásica de San Sebastián
1992 Clásica de San Sebastián,1991 Clásica de San Sebastián,1992-08-07,1993 Clásica de San Sebastián,Claudio Chiappucci,Clásica de San Sebastián
1998 Clásica de San Sebastián,1997 Clásica de San Sebastián,1998-08-08,1999 Clásica de San Sebastián,Leonardo Piepoli,Clásica de San Sebastián
2011 Clásica de San Sebastián,2010 Clásica de San Sebastián,2011-07-30,2012 Clásica de San Sebastián,Philippe Gilbert,Clásica de San Sebastián
2002 Clásica de San Sebastián,2001 Clásica de San Sebastián,2002-08-10,2003 Clásica de San Sebastián,Laurent Jalabert,Clásica de San Sebastián
1990 Clásica de San Sebastián,1989 Clásica de San Sebastián,1990-08-11,1991 Clásica de San Sebastián,Laurent Jalabert,Clásica de San Sebastián
2006 Clásica de San Sebastián,2005 Clásica de San Sebastián,2006-08-12,2007 Clásica de San Sebastián,Andrey Kashechkin,Clásica de San Sebastián
2001 Clásica de San Sebastián,2000 Clásica de San Sebastián,2001-08-11,2002 Clásica de San Sebastián,Laurent Jalabert,Clásica de San Sebastián
1991 Clásica de San Sebastián,1990 Clásica de San Sebastián,1991-08-10,1992 Clásica de San Sebastián,Pedro Delgado,Clásica de San Sebastián
2009 Clásica de San Sebastián,2008 Clásica de San Sebastián,2009-08-01,2010 Clásica de San Sebastián,Roman Kreuziger,Clásica de San Sebastián
