col0,col1,col2,col3
1996 Circuit de la Sarthe,1997 Circuit de la Sarthe,1996-01-01,1995 Circuit de la Sarthe
1995 Circuit de la Sarthe,1996 Circuit de la Sarthe,1995-01-01,1994 Circuit de la Sarthe
1994 Circuit de la Sarthe,1995 Circuit de la Sarthe,1994-01-01,1993 Circuit de la Sarthe
1993 Circuit de la Sarthe,1994 Circuit de la Sarthe,1993-01-01,1992 Circuit de la Sarthe
1986 Circuit de la Sarthe,1987 Circuit de la Sarthe,1986-01-01,1985 Circuit de la Sarthe
1979 Circuit de la Sarthe,1980 Circuit de la Sarthe,1979-01-01,1978 Circuit de la Sarthe
1977 Circuit de la Sarthe,1978 Circuit de la Sarthe,1977-01-01,1976 Circuit de la Sarthe
1975 Circuit de la Sarthe,1976 Circuit de la Sarthe,1975-01-01,1974 Circuit de la Sarthe
1974 Circuit de la Sarthe,1975 Circuit de la Sarthe,1974-01-01,1973 Circuit de la Sarthe
1973 Circuit de la Sarthe,1974 Circuit de la Sarthe,1973-01-01,1972 Circuit de la Sarthe
1972 Circuit de la Sarthe,1973 Circuit de la Sarthe,1972-01-01,1971 Circuit de la Sarthe
1971 Circuit de la Sarthe,1972 Circuit de la Sarthe,1971-01-01,1970 Circuit de la Sarthe
1970 Circuit de la Sarthe,1971 Circuit de la Sarthe,1970-01-01,1969 Circuit de la Sarthe
