col0,col1,col2,col3,col4
Solsonès,Solsona,Comarques Centrals,comarca of Catalonia,Berguedà
Segarra,Cervera,Ponent,comarca of Catalonia,Anoia
Garrigues,Les Borges Blanques,Ponent,comarca of Catalonia,Conca de Barberà
Urgell,Tàrrega,Ponent,comarca of Catalonia,Conca de Barberà
Segrià,Lleida,Ponent,comarca of Catalonia,Ribera d'Ebre
Noguera,Balaguer,Ponent,comarca of Catalonia,Ribagorza
Pallars Jussà,Tremp,Alt Pirineu i Aran,comarca of Catalonia,Ribagorza
Alt Urgell,La Seu d'Urgell,Lleida Province,comarca of Catalonia,Cerdanya
Pallars Sobirà,Sort,Alt Pirineu i Aran,comarca of Catalonia,Val d'Aran
Alta Ribagorça,El Pont de Suert,Alt Pirineu i Aran,comarca of Catalonia,Val d'Aran
Maresme,Mataró,Àmbit metropolità de Barcelona,comarca of Catalonia,Selva
Garrotxa,Olot,province of Girona,comarca of Catalonia,Alt Empordà
Ripollès,Ripoll,Comarques Gironines,comarca of Catalonia,Cerdanya
Alt Empordà,Figueres,province of Girona,comarca of Catalonia,Gironès
Conca de Barberà,Montblanc,Camp de Tarragona,comarca of Catalonia,Urgell
