col0,col1,col2,col3,col4
Breathitt County,13545,1839-02-08,Altro,1283
Bourbon County,19998,1786-01-01,Paris,755
Union County,15029,1811-01-15,Morganfield,941
Boyd County,48886,1860-02-16,Catlettsburg,419
Edmonson County,12062,1825-01-12,Brownsville,798
Caldwell County,12823,1809-01-31,Princeton,902
Bath County,11961,1811-01-15,Owingsville,735
Breathitt County,13545,1839-02-08,Jackson,1283
Greenup County,36519,1803-12-12,Greenup,918
Hancock County,8687,1829-01-03,Hawesville,515
Pendleton County,14570,1798-12-04,Falmouth,730
Bell County,27885,1867-02-28,Pineville,936
Butler County,12793,1819-01-18,Morgantown,1118
Lyon County,8451,1854-01-14,Eddyville,664
Wolfe County,7248,1860-03-05,Campton,577
